m2_gross,m2_net,oda_sayisi,bina_yasi,bulundugu_kat,kat_sayisi,banyo_sayisi,balkon,asansor,esyali_mi,krediye_uygun,otopark,fiyat,ilce_Arnavutköy,ilce_Ataşehir,ilce_Avcılar,ilce_Bahçelievler,ilce_Bakırköy,ilce_Bayrampaşa,ilce_Bağcılar,ilce_Başakşehir,ilce_Beykoz,ilce_Beylikdüzü,ilce_Beyoğlu,ilce_Beşiktaş,ilce_Büyükçekmece,ilce_Esenler,ilce_Esenyurt,ilce_Eyüpsultan,ilce_Fatih,ilce_Gaziosmanpaşa,ilce_Güngören,ilce_Kadıköy,ilce_Kartal,ilce_Kağıthane,ilce_Küçükçekmece,ilce_Maltepe,ilce_Pendik,ilce_Sancaktepe,ilce_Sarıyer,ilce_Silivri,ilce_Sultanbeyli,ilce_Sultangazi,ilce_Tuzla,ilce_Zeytinburnu,ilce_Çatalca,ilce_Çekmeköy,ilce_Ümraniye,ilce_Üsküdar,ilce_Şile,ilce_Şişli,kullanim_durumu_Property owner,kullanim_durumu_Tenant,isitma_tipi_Klima/Elektrikli,isitma_tipi_Kombi,isitma_tipi_Merkezi Sistem,isitma_tipi_Soba/Yok,isitma_tipi_Yerden Isıtma
90,80.0,3.0,0.0,0.0,4.0,1.0,1.0,1,0.0,1.0,0,450000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,140.0,5.0,28.0,-1.0,5.0,2.0,1.0,0,0.0,1.0,0,525000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
95,90.0,3.0,0.0,0.0,5.0,1.0,1.0,1,0.0,1.0,0,510000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,135.0,4.0,0.0,4.0,4.0,2.0,1.0,1,0.0,1.0,0,920000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
130,120.0,4.0,13.0,2.0,3.0,1.0,1.0,0,0.0,1.0,0,560000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
80,75.0,3.0,0.0,0.0,6.0,1.0,0.0,0,0.0,1.0,0,159000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,65.0,3.0,0.0,0.0,5.0,1.0,1.0,1,0.0,1.0,0,275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
180,160.0,4.0,18.0,4.0,5.0,1.0,1.0,1,0.0,0.0,0,1100000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120,110.0,3.0,23.0,2.0,5.0,1.0,1.0,0,0.0,1.0,0,310000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
90,80.0,2.0,0.0,1.0,5.0,1.0,1.0,1,0.0,1.0,1,99000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,120.0,4.0,2.0,1.0,5.0,2.0,1.0,0,0.0,1.0,0,480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
210,180.0,8.0,0.0,4.0,4.0,2.0,1.0,0,0.0,1.0,0,315000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,210.0,6.0,0.0,3.0,5.0,1.0,1.0,0,0.0,1.0,0,470000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,85.0,3.0,0.0,2.0,9.0,1.0,1.0,1,0.0,1.0,1,400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,130.0,5.0,28.0,0.0,3.0,2.0,1.0,0,1.0,1.0,0,1280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,200.0,7.0,0.0,5.0,5.0,2.0,1.0,0,0.0,1.0,0,685000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,80.0,3.0,28.0,0.0,5.0,1.0,1.0,0,0.0,1.0,0,172000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,75.0,3.0,4.0,4.0,4.0,1.0,1.0,1,0.0,1.0,1,305000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
117,100.0,4.0,4.0,35.0,35.0,1.0,1.0,1,0.0,1.0,1,925000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,100.0,3.0,0.0,2.0,5.0,1.0,1.0,0,0.0,1.0,0,260000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,85.0,3.0,0.0,0.0,5.0,2.0,0.0,1,0.0,1.0,0,240000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250,170.0,5.0,18.0,4.0,6.0,2.0,1.0,0,0.0,1.0,0,2750000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
200,180.0,5.0,18.0,5.0,5.0,2.0,1.0,0,0.0,1.0,0,2800000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,55.0,3.0,35.0,0.0,5.0,1.0,1.0,0,0.0,1.0,0,225000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
350,335.0,7.0,7.5,5.0,5.0,3.0,1.0,1,0.0,1.0,1,895000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
190,170.0,5.0,0.0,3.0,3.0,2.0,1.0,0,0.0,1.0,1,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,140.0,4.0,23.0,5.0,5.0,1.0,1.0,1,0.0,1.0,0,775000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,75.0,3.0,13.0,6.0,10.0,1.0,1.0,0,0.0,1.0,0,259000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
140,130.0,4.0,0.0,5.0,10.0,1.0,1.0,1,0.0,1.0,1,560000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,100.0,4.0,0.0,9.0,11.0,2.0,1.0,1,0.0,1.0,0,995000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,155.0,5.0,0.0,5.0,5.0,3.0,1.0,0,0.0,1.0,0,587000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,120.0,5.0,0.0,3.0,3.0,1.0,1.0,0,0.0,1.0,0,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,95.0,3.0,35.0,3.0,5.0,1.0,1.0,0,0.0,1.0,0,460000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
100,90.0,4.0,23.0,2.0,5.0,1.0,1.0,1,0.0,1.0,0,525000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
145,135.0,4.0,4.0,2.0,5.0,2.0,1.0,1,0.0,1.0,0,2250000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
63,55.0,2.0,3.0,0.0,4.0,1.0,0.0,0,0.0,1.0,0,140000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
70,60.0,3.0,7.5,0.0,3.0,1.0,1.0,0,0.0,1.0,0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
120,100.0,4.0,0.0,-2.0,4.0,1.0,1.0,1,0.0,1.0,1,287500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,214.0,4.0,0.0,16.0,19.0,2.0,1.0,0,0.0,1.0,0,7500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,93.0,3.0,0.0,5.0,11.0,2.0,1.0,0,0.0,1.0,0,610000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,118.0,4.0,7.5,-4.0,5.0,2.0,1.0,0,0.0,1.0,0,320000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
64,64.0,2.0,7.5,6.0,19.0,1.0,1.0,0,0.0,1.0,0,426000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,107.0,4.0,0.0,3.0,5.0,1.0,1.0,1,0.0,1.0,1,750000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,110.0,3.0,7.5,5.0,5.0,2.0,1.0,1,0.0,1.0,0,550000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
175,150.0,4.0,13.0,5.0,5.0,2.0,1.0,0,0.0,1.0,0,3300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
90,85.0,3.0,23.0,4.0,4.0,1.0,1.0,1,0.0,1.0,1,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
75,70.0,2.0,23.0,2.0,4.0,1.0,1.0,0,0.0,0.0,0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
92,84.0,3.0,0.0,3.0,6.0,3.0,1.0,1,0.0,1.0,0,310000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,70.0,3.0,28.0,0.0,3.0,1.0,0.0,0,0.0,1.0,0,195000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
235,215.0,7.0,7.5,5.0,5.0,3.0,1.0,1,1.0,0.0,0,649000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,140.0,5.0,7.5,13.0,16.0,3.0,1.0,1,0.0,1.0,0,1100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
200,140.0,4.0,23.0,2.0,3.0,2.0,1.0,0,0.0,0.0,1,1000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
160,140.0,6.0,35.0,4.0,5.0,2.0,1.0,0,0.0,0.0,0,485000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,70.0,2.0,7.5,0.0,11.0,2.0,0.0,1,0.0,1.0,1,510000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
220,200.0,5.0,1.0,4.0,4.0,3.0,1.0,1,0.0,1.0,0,1300000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
100,90.0,3.0,13.0,5.0,5.0,1.0,1.0,0,0.0,0.0,0,156000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,150.0,4.0,3.0,28.0,35.0,2.0,1.0,0,0.0,0.0,0,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,105.0,4.0,7.5,3.0,4.0,1.0,1.0,1,0.0,1.0,0,409000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,85.0,3.0,18.0,0.0,3.0,2.0,1.0,0,0.0,0.0,0,230000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60,35.0,1.0,3.0,2.0,10.0,1.0,1.0,1,0.0,1.0,1,260000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,180.0,5.0,0.0,4.0,3.0,2.0,1.0,1,0.0,1.0,0,1900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,47.0,2.0,0.0,13.0,15.0,1.0,0.0,1,1.0,1.0,0,450000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
90,75.0,3.0,23.0,2.0,3.0,2.0,1.0,0,0.0,1.0,0,260000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,80.0,3.0,18.0,35.0,7.0,1.0,1.0,0,0.0,0.0,0,180000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
84,80.0,3.0,0.0,0.0,5.0,1.0,0.0,0,0.0,1.0,0,275000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,285.0,6.0,7.5,5.0,5.0,4.0,1.0,1,0.0,1.0,1,3500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
85,75.0,3.0,0.0,0.0,3.0,1.0,1.0,0,0.0,1.0,0,215000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,120.0,4.0,23.0,3.0,3.0,1.0,1.0,0,0.0,0.0,0,299000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,90.0,3.0,13.0,2.0,4.0,2.0,1.0,0,0.0,0.0,0,350000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
105,90.0,3.0,0.0,1.0,8.0,1.0,1.0,0,0.0,1.0,0,260000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,80.0,2.0,35.0,3.0,4.0,1.0,1.0,0,0.0,1.0,0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,100.0,4.0,0.0,2.0,3.0,2.0,1.0,1,0.0,1.0,0,680000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,70.0,3.0,7.5,2.0,4.0,1.0,1.0,0,0.0,1.0,0,375000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100,95.0,4.0,35.0,2.0,5.0,1.0,1.0,0,0.0,1.0,0,400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,102.0,3.0,0.0,3.0,5.0,2.0,1.0,0,0.0,1.0,0,1649000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
175,170.0,5.0,28.0,4.0,4.0,2.0,1.0,0,0.0,1.0,0,445000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
80,70.0,3.0,0.0,2.0,5.0,0.0,0.0,0,0.0,0.0,0,460000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,82.0,3.0,7.5,0.0,5.0,1.0,0.0,0,0.0,1.0,0,315000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,85.0,3.0,13.0,-1.0,5.0,1.0,1.0,0,0.0,1.0,0,250000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
146,136.0,4.0,0.0,35.0,5.0,2.0,1.0,0,0.0,1.0,0,749000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75,60.0,2.0,7.5,3.0,18.0,1.0,0.0,1,0.0,1.0,1,315000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,100.0,3.0,2.0,-2.0,3.0,1.0,1.0,1,0.0,0.0,0,274000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
115,105.0,4.0,18.0,3.0,4.0,1.0,1.0,0,0.0,0.0,0,279000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,183.0,5.0,28.0,7.0,6.0,2.0,1.0,0,0.0,1.0,1,1650000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,188.0,4.0,0.0,4.0,4.0,3.0,1.0,1,0.0,1.0,0,3975000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,190.0,6.0,0.0,7.0,7.0,3.0,1.0,0,0.0,1.0,0,1200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,115.0,4.0,4.0,1.0,3.0,1.0,1.0,0,0.0,1.0,1,305000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
145,130.0,4.0,28.0,8.0,7.0,2.0,1.0,1,0.0,1.0,0,1500000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,90.0,6.0,4.0,-3.0,3.0,2.0,1.0,0,0.0,1.0,0,320000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,85.0,3.0,3.0,1.0,4.0,1.0,1.0,0,0.0,1.0,0,308000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,85.0,3.0,28.0,1.0,4.0,1.0,1.0,0,0.0,1.0,0,550000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,150.0,4.0,0.0,8.0,9.0,2.0,1.0,1,0.0,1.0,0,359000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,175.0,5.0,0.0,6.0,6.0,2.0,1.0,1,0.0,1.0,1,470000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,80.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0.0,1.0,0,288000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,85.0,3.0,2.0,0.0,6.0,1.0,1.0,1,0.0,1.0,1,126500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,125.0,4.0,23.0,0.0,4.0,1.0,1.0,0,0.0,1.0,0,260000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
430,420.0,7.0,1.0,3.0,4.0,4.0,1.0,0,0.0,1.0,0,7500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
